[ 3058567734, 506984521 ]
[ 1989981197, 2797690315 ]
[ 1077080909, 2013389977 ]
[ 3128474393, 490197065 ]
[ 3710781615, 2824564739 ]
[ 1775111279, 618247233 ]
[ 2560139076, 845916841 ]
[ 3030386122, 1866938303 ]
[ 713661897, 3410446372 ]
[ 148015837, 3592665670 ]
[ 69295721, 2577089819 ]
[ 613953916, 955721084 ]
[ 632829882, 3836771779 ]
[ 4055200874, 492186438 ]
[ 1809940307, 833253952 ]
[ 353240980, 2843297230 ]
[ 2995199162, 2880687991 ]
[ 105983536, 2130787340 ]
[ 1591675945, 2486440735 ]
[ 3156840350, 1473119631 ]
[ 2754697010, 947140228 ]
[ 1872371509, 985521799 ]
[ 1555707518, 2969483415 ]
[ 4093334732, 1336550149 ]
[ 2918430130, 3323372570 ]
[ 122957977, 2098107019 ]
[ 4168097544, 3233881284 ]
[ 3341022296, 492332295 ]
[ 1286487162, 4145071617 ]
[ 1578263984, 3570389888 ]
[ 4113047766, 4257159384 ]
[ 2602373575, 547730353 ]
[ 2125281524, 2416816380 ]
[ 3173758231, 3142628878 ]
[ 2304032807, 819197707 ]
[ 2699077249, 2121827282 ]
[ 3649093758, 1822522651 ]
[ 1632144430, 3435813511 ]
[ 1576928003, 2276862868 ]
[ 753944781, 3134884068 ]
[ 2962801149, 2335022608 ]
[ 2772122603, 835670729 ]
[ 4099018183, 3104437613 ]
[ 156062420, 4173986720 ]
[ 4166615039, 582401066 ]
[ 400032644, 3897550916 ]
[ 1327055972, 2575020359 ]
[ 3942159681, 914762132 ]
[ 425507487, 1782569309 ]
[ 3916817963, 62063636 ]
[ 1042909301, 2568080134 ]
[ 1411377426, 2588470596 ]
[ 900844728, 1223178661 ]
[ 4177516083, 1375067322 ]
[ 3445719657, 398655575 ]
[ 80759856, 492167216 ]
[ 989432999, 2677846256 ]
[ 91509753, 4167413063 ]
[ 3652485014, 2802743672 ]
[ 4168380835, 3623278646 ]
[ 1390175268, 333685022 ]
[ 1499418043, 2474450593 ]
[ 21908970, 1441885720 ]
[ 236845914, 2750132110 ]
[ 4019341069, 2081974741 ]
[ 3722911489, 597603559 ]
[ 3345627381, 2503780172 ]
[ 1082134198, 341321049 ]
[ 1781580786, 3529846258 ]
[ 3622606043, 3270685745 ]
[ 2285798689, 822029107 ]
[ 3583438934, 3946372838 ]
[ 2740693068, 401170692 ]
[ 403281359, 1447155733 ]
[ 2889389227, 1774742316 ]
[ 1504629730, 1985131065 ]
[ 3460496287, 38933445 ]
[ 1452553904, 605042035 ]
[ 2470759084, 2791976797 ]
[ 2791902392, 4131441465 ]
[ 1717713598, 2927568921 ]
[ 667996849, 2481393569 ]
[ 2447977370, 2715296688 ]
[ 3945243489, 2383903973 ]
[ 3798778826, 3997338949 ]
[ 3847179675, 1276329898 ]
[ 2999655720, 2161406227 ]
[ 1149053012, 3425967307 ]
[ 478261695, 1749904842 ]
[ 3283000071, 1073315575 ]
[ 2268268739, 3188275682 ]
[ 414453515, 2568929489 ]
[ 1927167332, 1019854818 ]
[ 1910268434, 883060550 ]
[ 3247990347, 2607864848 ]
[ 3354455135, 2568460467 ]
[ 694936565, 2492021403 ]
[ 2984304706, 453574056 ]
[ 2699203016, 1064182767 ]
[ 744410280, 2468823831 ]
[ 930143975, 1381102716 ]
[ 1818394998, 2008326641 ]
[ 1550670773, 213039249 ]
[ 750403714, 2583582910 ]
[ 21549605, 510800321 ]
[ 764136557, 641189544 ]
[ 4085601537, 4165850730 ]
[ 2446198248, 2237118089 ]
[ 3230020928, 3963186937 ]
[ 1206490762, 707995681 ]
[ 3094334880, 2805005597 ]
[ 351794994, 234476761 ]
[ 550591049, 2445329463 ]
[ 2194357191, 4072361482 ]
[ 4000262980, 3817147170 ]
[ 1088046702, 1441189348 ]
[ 334321779, 4192326279 ]
[ 3315579888, 3351011997 ]
[ 1369817161, 849070604 ]
[ 1083030503, 4133376630 ]
[ 1894484091, 42370935 ]
[ 938646014, 2829515422 ]
[ 1929247891, 171010635 ]
[ 4093683784, 498778207 ]
[ 1824138064, 3168702445 ]
[ 2139060185, 2800104123 ]
[ 688436899, 2436313056 ]
[ 1171416508, 3843609823 ]
[ 2109498419, 491399452 ]
[ 2176590709, 1629918575 ]
[ 1218995360, 4059833505 ]
[ 7888043, 2122628055 ]
[ 1527119680, 1128572852 ]
[ 1574351403, 2919882370 ]
[ 513304398, 2263457878 ]
[ 4269244305, 2823430907 ]
[ 2176546089, 40195006 ]
[ 2130696927, 488507146 ]
[ 2733409240, 1635854555 ]
[ 1480627405, 1272410534 ]
[ 1776424988, 2667557615 ]
[ 1439130949, 2155737361 ]
[ 1230165297, 249160713 ]
[ 2208132592, 2600155845 ]
[ 2634362516, 3733923999 ]
[ 3240093537, 923154273 ]
[ 1680595834, 1706849876 ]
[ 921424167, 1053132092 ]
[ 2123342177, 1254470154 ]
[ 1792164622, 3596180908 ]
[ 1985321159, 3833457426 ]
[ 2251517373, 3572268615 ]
[ 94236046, 4064763461 ]
[ 517001606, 266454883 ]
[ 2561291632, 620353970 ]
[ 4037393023, 3184035612 ]
[ 3068133742, 4055185434 ]
[ 2159825056, 1651004967 ]
[ 3733560486, 523307092 ]
[ 3314598341, 3425443265 ]
[ 2867841091, 2268153940 ]
[ 2204682483, 3263287271 ]
[ 2126601487, 924537629 ]
[ 854064191, 3526382163 ]
[ 2319843855, 3096957937 ]
[ 964972030, 573912778 ]
[ 1696952420, 309877223 ]
[ 1873042309, 3844037389 ]
[ 3860672203, 751592398 ]
[ 1825072119, 3677724464 ]
[ 1279099609, 655989160 ]
[ 2704599521, 509063553 ]
[ 3577536808, 416297649 ]
[ 3444712530, 879327144 ]
[ 1291179776, 1227567721 ]
[ 388322607, 2724219271 ]
[ 3568381199, 2640445654 ]
[ 3375730469, 3346502522 ]
[ 2050057052, 900275149 ]
[ 213378006, 4029168922 ]
[ 1380074051, 1758103947 ]
[ 3485035317, 3897301597 ]
[ 2835231398, 2025594978 ]
[ 1672207064, 4222266336 ]
[ 2459050986, 3329983141 ]
[ 1154254510, 2834375619 ]
[ 2196388310, 677499959 ]
[ 3807471826, 2293887171 ]
[ 43743387, 2073831813 ]
[ 3063105496, 1825249402 ]
[ 3289639468, 412086802 ]
[ 3891255755, 2339750311 ]
[ 3706193709, 404099096 ]
[ 1186922952, 2424721947 ]
[ 958335876, 398496339 ]
[ 3785242871, 1325959938 ]
[ 3452334142, 2911408231 ]
[ 2637794598, 948340483 ]
[ 647418379, 1560434408 ]
[ 3954676597, 3192262930 ]
[ 4203702534, 3049834346 ]
[ 3655402931, 1912767279 ]
[ 881832472, 1662345918 ]
[ 3540760537, 1358332333 ]
[ 2125282150, 967194194 ]
[ 678392513, 3895695876 ]
[ 1910724729, 891875714 ]
[ 1314953475, 301142776 ]
[ 3971307898, 2131799660 ]
[ 940942575, 1301466827 ]
[ 1436690062, 3900218207 ]
[ 2025036937, 2270698340 ]
[ 2262850779, 1806192144 ]
[ 1634535057, 3338271754 ]
[ 2456734398, 786742157 ]
[ 2907136039, 3835798355 ]
[ 4281857448, 171752016 ]
[ 2075864327, 1379047975 ]
[ 3064444363, 2355392293 ]
[ 1011189734, 818952473 ]
[ 334966199, 2425994343 ]
[ 1255258288, 3947388974 ]
[ 1853227881, 2511435702 ]
[ 1793032672, 492758850 ]
[ 3334103912, 2816363850 ]
[ 225721557, 858725789 ]
[ 3216923034, 2272071540 ]
[ 441791180, 1687992787 ]
[ 928629003, 2231175596 ]
[ 524757184, 544434765 ]
[ 3432458964, 557802217 ]
[ 2805259580, 3159577912 ]
[ 470689393, 3312174135 ]
[ 1083577202, 3981249698 ]
[ 1477260479, 894653675 ]
[ 2276464773, 842863654 ]
[ 4132010920, 3445102823 ]
[ 2045344428, 3705550263 ]
[ 371471206, 2127535080 ]
[ 3665641075, 3162423720 ]
[ 4176236142, 3636379763 ]
[ 3670493031, 3435163196 ]
[ 2195964825, 2377497940 ]
[ 768083902, 751197511 ]
[ 1683422136, 3394341290 ]
[ 1568465616, 3810906871 ]
[ 4090726853, 3956695013 ]
[ 2894850607, 2117413665 ]
[ 740174779, 2420709252 ]
[ 3555140212, 3252454572 ]
[ 831347484, 14232415 ]
[ 3089072579, 2299402016 ]
[ 1467313908, 3345558136 ]
[ 90789153, 2585732995 ]
[ 3298132386, 1054620633 ]
[ 924062363, 1306251551 ]
[ 2908179229, 1924576448 ]
[ 3476094890, 3590207962 ]
[ 145057118, 4227968351 ]
[ 1313098638, 591741840 ]
[ 3760342988, 1927433324 ]
[ 3941916732, 3449603444 ]
[ 134290189, 3927850180 ]
[ 3627563147, 4210161037 ]
[ 2259838154, 47358320 ]
[ 2197859849, 2092938856 ]
[ 134165440, 3776825564 ]
[ 538489362, 3336106295 ]
[ 4273803388, 3351471854 ]
[ 3264685074, 227362444 ]
[ 3378893681, 972341591 ]
[ 3164683365, 3366112460 ]
[ 1911659366, 3832040152 ]
[ 3152386104, 1333740469 ]
[ 2268461123, 2141892262 ]
[ 2168296289, 1309516102 ]
[ 2825258486, 2644793592 ]
[ 1932590661, 1528362927 ]
[ 335165243, 511439170 ]
[ 1593172853, 2164291776 ]
[ 3333411521, 2685384596 ]
[ 905506745, 4260465765 ]
[ 1207440622, 3336222029 ]
[ 2764041001, 3636631194 ]
[ 71205697, 171060616 ]
[ 950216526, 3591646715 ]
[ 3186745951, 1029143444 ]
[ 1453835501, 2146047522 ]
[ 3182607708, 1134664477 ]
[ 2307192310, 440486271 ]
[ 763486126, 2772909396 ]
[ 153008213, 127540782 ]
[ 1375438220, 3257812874 ]
[ 4155823722, 701033592 ]
[ 2695840134, 3591824854 ]
[ 2785051977, 2851543553 ]
[ 3789039475, 2550027181 ]
[ 576972424, 3419469104 ]
[ 2909018961, 883274741 ]
[ 814702598, 1718391118 ]
[ 284984993, 3027696962 ]
[ 1935700542, 864744033 ]
[ 3839100059, 3053599347 ]
[ 1660478837, 996783949 ]
[ 3707157236, 235005821 ]
[ 828303586, 2008116683 ]
[ 2692306070, 2007830197 ]
[ 2417043551, 893730050 ]
[ 77578827, 2164546443 ]
[ 1648824853, 2691114252 ]
[ 1968630625, 107112378 ]
[ 3605828354, 2756569879 ]
[ 3127321566, 3817146079 ]
[ 1282487747, 130656169 ]
[ 2214516277, 787970976 ]
[ 4055722601, 3002072649 ]
[ 4175339118, 1918407230 ]
[ 542630184, 1206957281 ]
[ 2591778623, 3643153882 ]
[ 3372902447, 2849763021 ]
[ 4068595328, 2742154591 ]
[ 986773101, 4190600195 ]
[ 1608772855, 1859408020 ]
[ 1589114231, 3226872999 ]
[ 2004451437, 2654229713 ]
[ 3169124426, 4052947686 ]
[ 4112873017, 3457320026 ]
[ 2647078559, 3730028277 ]
[ 1467838816, 519355409 ]
[ 1540614227, 411446237 ]
[ 1365448509, 2013987196 ]
[ 1336547827, 3315351502 ]
[ 1203505968, 2117348195 ]
[ 3878308189, 2455594093 ]
[ 2570651307, 587157507 ]
[ 2211902493, 3536033969 ]
[ 1221171308, 3660153330 ]
[ 2034527891, 2871720726 ]
[ 2841277348, 1235522915 ]
[ 3648844680, 3612952649 ]
[ 972854884, 807574917 ]
[ 1313964400, 2038632793 ]
[ 1571443318, 2521190767 ]
[ 4092776304, 1107269746 ]
[ 1991442034, 2134390086 ]
[ 4281465302, 1416598927 ]
[ 2799732225, 1723827973 ]
[ 2091436276, 1662094495 ]
[ 1196345732, 3077673772 ]
[ 3007570418, 3953648863 ]
[ 3610218516, 1881565005 ]
[ 1884620047, 1589922485 ]
[ 2045875223, 2320903129 ]
[ 126095079, 1194551048 ]
[ 4182321124, 3011160097 ]
[ 3334764777, 1697207616 ]
[ 1638108916, 2389971858 ]
[ 1988423759, 2871220699 ]
[ 2643641061, 1465718515 ]
[ 2658919557, 3136186300 ]
[ 1706437321, 1824603070 ]
[ 898274869, 3550257900 ]
[ 208267952, 45157682 ]
[ 4228024646, 1809890803 ]
[ 3735249825, 2521079885 ]
[ 338864476, 1859085792 ]
[ 280096666, 742258288 ]
[ 152451683, 714743583 ]
[ 1602207553, 4046799683 ]
[ 2325729075, 954292417 ]
[ 2583679058, 1840377315 ]
[ 4195126032, 755370687 ]
[ 3350845108, 2816197687 ]
[ 2972645972, 2946693758 ]
[ 1651580525, 1012849282 ]
[ 3174773393, 805619743 ]
[ 3003576281, 2035802467 ]
[ 82234033, 3408196003 ]
[ 3596951442, 2283045848 ]
[ 1394906017, 1001558460 ]
[ 3650720743, 1403983064 ]
[ 402587983, 1181221349 ]
[ 1007359740, 3459954936 ]
[ 142330908, 2543136506 ]
[ 101682772, 3035789292 ]
[ 1250004029, 3518381779 ]
[ 2677274087, 1203772657 ]
[ 3748639901, 1848612260 ]
[ 2096872211, 3947397851 ]
[ 2119133124, 3552994417 ]
[ 1865688990, 3210401418 ]
[ 2181802974, 1815380385 ]
[ 1504922061, 4020670699 ]
[ 937750959, 2591731298 ]
[ 4165234131, 4225513436 ]
[ 2902647282, 3713428078 ]
[ 2746729778, 1954520584 ]
[ 3809343113, 4101528055 ]
[ 2963952399, 2877456574 ]
[ 4010991450, 1413360815 ]
[ 3718509050, 2467533903 ]
[ 816644892, 1178307916 ]
[ 679937976, 2915491996 ]
[ 2906036546, 2588199416 ]
[ 3786045800, 2125401336 ]
[ 2901527985, 722963118 ]
[ 491989962, 306891514 ]
[ 3217796182, 1828295434 ]
[ 1640166062, 3103317278 ]
[ 954062136, 1100681610 ]
[ 2266721168, 2656122108 ]
[ 768917675, 603985577 ]
[ 1922755072, 333938810 ]
[ 2812273747, 238922184 ]
[ 2218774464, 657411217 ]
[ 1834621039, 3483511636 ]
[ 2981937958, 438489531 ]
[ 1329794568, 3670234158 ]
[ 3598450176, 860868289 ]
[ 2492776679, 3860631711 ]
[ 2603828542, 4021264099 ]
[ 2929379084, 2495767857 ]
[ 478510501, 112054675 ]
[ 2653033316, 2417996907 ]
[ 2551409692, 3331791602 ]
[ 1723947324, 601765728 ]
[ 440442919, 3692590698 ]
[ 1776767210, 2019362358 ]
[ 3981267583, 1423078352 ]
[ 3424586506, 74117616 ]
[ 111162431, 1962319143 ]
[ 1563156217, 2589947790 ]
[ 1410682740, 1270955657 ]
[ 3672952819, 1986029991 ]
[ 4134137691, 3495590141 ]
[ 478550548, 1971661016 ]
[ 1348294443, 3493627613 ]
[ 3268998710, 552633085 ]
[ 1376568077, 1052406208 ]
[ 1799138201, 1350815385 ]
[ 3672712562, 1269800182 ]
[ 78481714, 106075623 ]
[ 4108650559, 141363768 ]
[ 3576976516, 3227577859 ]
[ 2486034988, 4070173069 ]
[ 293540770, 3928389708 ]
[ 1998289084, 4143184511 ]
[ 47683703, 2191363099 ]
[ 1617597352, 2836248785 ]
[ 892237179, 2196868811 ]
[ 737612591, 56180151 ]
[ 1987794936, 1785741778 ]
[ 4188132908, 1767742127 ]
[ 3182460065, 3282663672 ]
[ 120153067, 2353164105 ]
[ 3390055942, 2595696770 ]
[ 264660214, 2084157369 ]
[ 2008842775, 1399973532 ]
[ 242427160, 1492705308 ]
[ 436954392, 2506518363 ]
[ 2794708594, 970096930 ]
[ 2920125514, 1658539710 ]
[ 2016388549, 1340105093 ]
[ 2444676014, 2227576338 ]
[ 4050057122, 1482967334 ]
[ 4017151946, 55279158 ]
[ 1369628248, 3221626124 ]
[ 518219138, 2332905565 ]
[ 2225035058, 2316866244 ]
[ 3833032147, 1719583978 ]
[ 2515802297, 3959538582 ]
[ 1540594561, 3698674204 ]
[ 1013968289, 2827387831 ]
[ 4248280971, 877568781 ]
[ 811104940, 3799832586 ]
[ 1721630314, 1779859541 ]
[ 2924018386, 2725524652 ]
[ 3057349601, 4099717752 ]
[ 580256997, 2666043952 ]
[ 2177532017, 1081725077 ]
[ 1073748729, 2106991839 ]
[ 3609740645, 1362370945 ]
[ 212086635, 2477400280 ]
[ 909418253, 2553135398 ]
[ 3828808596, 1566960183 ]
[ 3440822056, 17387372 ]
[ 2926672975, 3995461969 ]
[ 3501842957, 2996300334 ]
[ 3927383509, 294786143 ]
[ 2802083625, 347685037 ]
[ 2093683366, 675708800 ]
[ 2592932353, 357977232 ]
[ 698863150, 2500141039 ]
[ 392196586, 2920628159 ]
[ 2355550434, 1142871587 ]
[ 2788802031, 98755650 ]
[ 555405506, 1558277480 ]
[ 3231943782, 1465666805 ]
[ 2022069579, 1054960858 ]
[ 2803717583, 3081999735 ]
[ 2177783056, 3720793814 ]
[ 3228134629, 1462003198 ]
[ 4199293462, 1314964065 ]
[ 965271825, 3650033685 ]
[ 153565265, 417620455 ]
[ 4141267962, 1366060951 ]
[ 2375264330, 133242884 ]
[ 2484850572, 812201660 ]
[ 3244824089, 2914056064 ]
[ 1240696646, 46439246 ]
[ 658042585, 1812082060 ]
[ 4114964822, 4289748411 ]
[ 2414061774, 1696215482 ]
[ 4267508034, 393478791 ]
[ 3370440921, 2880012526 ]
[ 2457584489, 1929622689 ]
[ 3974206458, 3845072601 ]
[ 4019475045, 104436495 ]
[ 2542994604, 381603018 ]
[ 3535241970, 3691904854 ]
[ 2089319557, 1701767060 ]
[ 4184986444, 2274745970 ]
[ 1210683015, 1803309263 ]
[ 2158138883, 2099553307 ]
[ 4041947737, 156565214 ]
[ 2702845684, 3700810894 ]
[ 1518888066, 2240582085 ]
[ 3414332234, 1903036386 ]
[ 3736249213, 2572819519 ]
[ 1823585443, 2739068265 ]
[ 492684004, 1001345961 ]
[ 1102891526, 616870689 ]
[ 3430885326, 2350970893 ]
[ 1371329108, 2131771490 ]
[ 3175473461, 1419194439 ]
[ 181789624, 3478551758 ]
[ 2280028952, 2218620595 ]
[ 3583239802, 2674867498 ]
[ 630830181, 1344991188 ]
[ 237243769, 2319118338 ]
[ 1949605028, 1749953846 ]
[ 3083056033, 2931848846 ]
[ 599860794, 939775684 ]
[ 1043007206, 2623659958 ]
[ 1714590292, 2495720199 ]
[ 3430616375, 185190865 ]
[ 2833241000, 2634260526 ]
[ 2421574256, 1563027020 ]
[ 411286810, 473954409 ]
[ 4075460507, 1765850429 ]
[ 1888461767, 2722999739 ]
[ 2108914641, 1274452624 ]
[ 214599846, 185332353 ]
[ 3534494308, 1942355775 ]
[ 3248485140, 3760824449 ]
[ 1006929809, 80906325 ]
[ 3921382552, 1560720175 ]
[ 532509820, 2263239546 ]
[ 2110414569, 3509501772 ]
[ 3541282074, 2821208583 ]
[ 2664158122, 3341714325 ]
[ 3845016403, 448479482 ]
[ 148430918, 49694492 ]
[ 442690893, 2648462534 ]
[ 791287707, 2209700307 ]
[ 2197513800, 2951597577 ]
[ 2312754195, 3215042582 ]
[ 2425233476, 1336277276 ]
[ 2131499951, 2303566885 ]
[ 2495170444, 811960146 ]
[ 1121655621, 2587664205 ]
[ 473852416, 2725929669 ]
[ 4179293713, 643156624 ]
[ 561308710, 2605826373 ]
[ 1459717216, 2244955079 ]
[ 1505358872, 922923277 ]
[ 797921326, 438676800 ]
[ 302151878, 1967164174 ]
[ 3779455844, 1787154282 ]
[ 1143390811, 511981149 ]
[ 993928645, 192476936 ]
[ 3898504826, 1786495658 ]
[ 34079307, 1658292165 ]
[ 2961991929, 670588905 ]
[ 662829020, 2986327662 ]
[ 3625766431, 1536641640 ]
[ 47901924, 1311229938 ]
[ 2344569723, 2377234862 ]
[ 2191071825, 1103931965 ]
[ 2727695286, 452050301 ]
[ 567407353, 1893086827 ]
[ 3709865148, 1035894212 ]
[ 1031837045, 769104064 ]
[ 3801740176, 1480301990 ]
[ 154232756, 2470570114 ]
[ 2602330825, 564392339 ]
[ 2410042990, 2320410403 ]
[ 2061460946, 2164522228 ]
[ 2366217561, 1213304359 ]
[ 170762986, 3401502553 ]
[ 528505429, 1469305082 ]
[ 3359531225, 877115842 ]
[ 1313839342, 1934253285 ]
[ 1346500682, 4094987085 ]
[ 4202472376, 3467821830 ]
[ 688454697, 2161077793 ]
[ 3343696426, 2186331986 ]
[ 628090791, 3226054608 ]
[ 3883759428, 680679193 ]
[ 1609168222, 372932852 ]
[ 3245225447, 4160089221 ]
[ 2474091170, 2356057478 ]
[ 1417784, 1494164859 ]
[ 390072084, 4029380799 ]
[ 4238226498, 3775634380 ]
[ 3292688404, 2474055585 ]
[ 627288719, 2617452192 ]
[ 3912726536, 1099461030 ]
[ 3433343249, 2583947529 ]
[ 1583876613, 1928504189 ]
[ 1869286296, 3804066228 ]
[ 4284535714, 1831353932 ]
[ 3106300006, 305948472 ]
[ 1674285288, 2983737860 ]
[ 3572819834, 813608177 ]
[ 1505290250, 3779419093 ]
[ 239853862, 907814291 ]
[ 1907358620, 3885845384 ]
[ 78803728, 862171088 ]
[ 866016029, 1789588083 ]
[ 3443492445, 698012412 ]
[ 1771816138, 3497378175 ]
[ 2629825281, 3709887593 ]
[ 2970870770, 1965678011 ]
[ 1473352132, 2140371923 ]
[ 2496668203, 3976116312 ]
[ 1536837685, 3607634118 ]
[ 3717492032, 2035174484 ]
[ 646102438, 1348578128 ]
[ 1465113298, 1238638089 ]
[ 1105558153, 3794952261 ]
[ 278993550, 138991445 ]
[ 1337418024, 2688590040 ]
[ 1484506146, 2594384984 ]
[ 1166702062, 1807382231 ]
[ 2871917264, 267305394 ]
[ 3655851241, 926281286 ]
[ 3872802484, 1889639044 ]
[ 2403541698, 1634297820 ]
[ 1995771725, 153177382 ]
[ 2462945259, 2612253231 ]
[ 3738656459, 2454172806 ]
[ 978306267, 2810302181 ]
[ 1911782431, 2473276066 ]
[ 2339319688, 1951374601 ]
[ 515853747, 1343848797 ]
[ 3968323386, 631383378 ]
[ 58054118, 2550519241 ]
[ 416743172, 155809819 ]
[ 2315236178, 796176634 ]
[ 3578817710, 3330482738 ]
[ 696225261, 2216816240 ]
[ 2136923897, 4066858286 ]
[ 921050256, 383957830 ]
[ 3187897000, 2207592646 ]
[ 67495249, 337490289 ]
[ 4014265335, 302981747 ]
[ 2229366568, 526073101 ]
[ 2427622244, 2475231747 ]
[ 3762131176, 978427626 ]
[ 1343467767, 1892866356 ]
[ 1117884264, 55361796 ]
[ 2443418650, 2149634158 ]
[ 1926083208, 2880152535 ]
[ 1679078282, 601464494 ]
[ 3125466716, 1176280906 ]
[ 2811706137, 3628760697 ]
[ 2085689276, 3040567662 ]
[ 3712050411, 1977548152 ]
[ 1442119304, 511955323 ]
[ 4175831389, 141959705 ]
[ 3456131403, 2434244595 ]
[ 3462498412, 162314283 ]
[ 2238859937, 881855761 ]
[ 934358526, 681995989 ]
[ 1766456338, 2569494495 ]
[ 2067609099, 329991385 ]
[ 1835910057, 2173981316 ]
[ 68866277, 610324191 ]
[ 3421143075, 955855945 ]
[ 90416487, 2483805096 ]
[ 2824518262, 3583446211 ]
[ 3411779572, 1503961978 ]
[ 2406326863, 722404617 ]
[ 2820803381, 290367930 ]
[ 3587005870, 3514532855 ]
[ 2999551689, 2411682869 ]
[ 3041602095, 3483144506 ]
[ 3501386021, 1734693268 ]
[ 31046936, 4191599748 ]
[ 1968164804, 3687976273 ]
[ 2671640308, 1793648382 ]
[ 871072791, 993564312 ]
[ 526173285, 1281920820 ]
[ 4151068155, 694457116 ]
[ 425365726, 1191574110 ]
[ 2592524120, 3741009769 ]
[ 720927675, 1727725821 ]
[ 299633799, 947256644 ]
[ 1543260553, 2785495276 ]
[ 1837729950, 802618123 ]
[ 2555478553, 1506977062 ]
[ 1297068719, 741204775 ]
[ 3333217211, 695031659 ]
[ 1556976475, 3701391092 ]
[ 4197927471, 599877208 ]
[ 4240075099, 2764910481 ]
[ 2657334517, 196347241 ]
[ 1153169572, 123362742 ]
[ 1221631967, 2189934524 ]
[ 3385196609, 1861502049 ]
[ 3668291394, 2063041873 ]
[ 3738781008, 1280885049 ]
[ 1025485189, 1669726203 ]
[ 4070133763, 3363431242 ]
[ 1504671085, 1602624615 ]
[ 1235846662, 2082051499 ]
[ 3287151149, 894243080 ]
[ 3171233288, 1886142109 ]
[ 1514271378, 2727360452 ]
[ 1416997245, 368011225 ]
[ 3429658277, 4222095321 ]
[ 1995055777, 3740896398 ]
[ 1806761292, 2579773161 ]
[ 455166413, 640995489 ]
[ 3091686884, 2682204335 ]
[ 3261872755, 300561049 ]
[ 2039603507, 1529339247 ]
[ 3027017900, 1061591904 ]
[ 3463768794, 255419381 ]
[ 3604904837, 396843571 ]
[ 1610297469, 4192994052 ]
[ 486078523, 1356694768 ]
[ 231973886, 1581939989 ]
[ 463085456, 3126163547 ]
[ 1083371276, 1006905835 ]
[ 1145975547, 33279569 ]
[ 1578820069, 2052077381 ]
[ 3828319150, 366589479 ]
[ 2543062407, 3551490610 ]
[ 3601269347, 44054759 ]
[ 131597083, 2898989673 ]
[ 716723933, 4224457157 ]
[ 3240685414, 704901724 ]
[ 1944902953, 3712713375 ]
[ 2579164489, 171324283 ]
[ 3595411892, 483084712 ]
[ 3553239747, 1847702602 ]
[ 3399409727, 3630878959 ]
[ 2513621561, 1506313803 ]
[ 2784709357, 40796588 ]
[ 2552694460, 1268028578 ]
[ 1861053237, 4179365000 ]
[ 817544639, 3750844596 ]
[ 3616891882, 1110464154 ]
[ 2198095126, 2181316249 ]
[ 3135045784, 3416216525 ]
[ 1118115809, 3253323547 ]
[ 3648762752, 897280429 ]
[ 3462177640, 3621464390 ]
[ 1150501666, 2122126438 ]
[ 3205865628, 89666762 ]
[ 2198924483, 258942687 ]
[ 4091606761, 325038232 ]
[ 2924953691, 2720975860 ]
[ 1547654586, 700276585 ]
[ 3696082219, 1643952426 ]
[ 3793487227, 1926312797 ]
[ 1704865585, 2230105710 ]
[ 2519557476, 3063448032 ]
[ 2985067431, 1282931035 ]
[ 3749776445, 1449262671 ]
[ 736703264, 1953575000 ]
[ 844871287, 1479156735 ]
[ 3010312319, 2334910777 ]
[ 1233504020, 2216455209 ]
[ 1766035104, 857898514 ]
[ 3169627408, 3370141135 ]
[ 800645708, 334120825 ]
[ 2615299943, 3955622098 ]
[ 310630419, 1398827646 ]
[ 1254981001, 1326588572 ]
[ 4176065727, 328356444 ]
[ 778751357, 3013554534 ]
[ 923454751, 3811747967 ]
[ 2919452076, 408652778 ]
[ 57037295, 2980616752 ]
[ 1735582399, 4032623749 ]
[ 2125597404, 1182729125 ]
[ 3615678279, 3143354485 ]
[ 3334498330, 2541743121 ]
[ 3727477854, 3824173576 ]
[ 3297765783, 2015929109 ]
[ 395235709, 1152651341 ]
[ 4007935780, 2612140282 ]
[ 663622176, 1202634898 ]
[ 2259557121, 1723058213 ]
[ 2646358539, 1129819065 ]
[ 29815013, 308986950 ]
[ 1925640358, 3975568528 ]
[ 4046559824, 281801277 ]
[ 2053978392, 4252845167 ]
[ 1432492127, 2797634001 ]
[ 2785776557, 3349985888 ]
[ 940374019, 3170741260 ]
[ 2639195897, 2650752013 ]
[ 4132373441, 130479138 ]
[ 3233393483, 1591137317 ]
[ 1568136074, 1962225114 ]
[ 561138104, 2484069357 ]
[ 473689939, 4110108487 ]
[ 3567517680, 3909979804 ]
[ 1870395689, 1097601377 ]
[ 629753727, 609067014 ]
[ 2825619610, 3443889066 ]
[ 1010193159, 2570654958 ]
[ 419014567, 2004938899 ]
[ 3632863545, 1867454165 ]
[ 2178636434, 2671026933 ]
[ 2811030113, 3750407306 ]
[ 741887967, 2569144391 ]
[ 326519551, 2243375809 ]
[ 3416797146, 4036345373 ]
[ 1066128184, 1653463653 ]
[ 2104971015, 1903573218 ]
[ 3211195541, 866944948 ]
[ 138135209, 27389236 ]
[ 496561183, 4135923549 ]
[ 2716734407, 1372487350 ]
[ 3992505535, 294171242 ]
[ 1214728957, 1636940486 ]
[ 2373734956, 1659987506 ]
[ 3044733402, 3815331649 ]
[ 2620954340, 1318123369 ]
[ 2314809538, 901445264 ]
[ 1605699412, 4223213608 ]
[ 3300608197, 662170389 ]
